no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,type,site_address,classification_of_operation
"534","EA","EX222010128","Steel","L","Donald Ward Ltd","1292288","Active","01/01/2022","01/01/2022","Accredited Exporters","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"535","EA","EX22199914","Steel","L","European Metal Recycling Ltd","02954623","Active","01/01/2022","01/01/2022","Accredited Exporters","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"536","EA","EX222021116","Steel","L","Global Metcorp Ltd","04278981","Active","01/01/2022","01/01/2022","Accredited Exporters","GROVE HOUSE, 1ST FLOOR HARROW MIDDLESEX HA1 3AW","R4 Recycling/reclamation of metals and metal compounds"
"537","EA","EX222017108","Steel","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2022","01/01/2022","Accredited Exporters","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R4 Recycling/reclamation of metals and metal compounds"
"538","EA","EX222022125","Steel","S","Matrix Met Corp Ltd","12723932","Active","04/05/2022","04/05/2022","Accredited Exporters","Kirby Lodge Facility CORBY Nothamptonshire NN17 3AS","R4 Recycling/reclamation of metals and metal compounds"
"539","EA","EX222020158","Steel","L","Monoworld Ltd","4080642","Active","01/01/2022","01/01/2022","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R4 Recycling/reclamation of metals and metal compounds"
"540","EA","EX222015139","Steel","L","Monoworld Recycling Ltd","06320557","Active","01/01/2022","01/01/2022","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"541","EA","EX222020122","Steel","L","Morris and Co (Handlers) Ltd","1240380","Active","01/01/2022","01/01/2022","Accredited Exporters","The Water Tower DONCASTER South Yorks DN4 8DE","R4 Recycling/reclamation of metals and metal compounds"
"542","EA","EX222013183","Steel","L","Newport Recycling Ltd","2800814","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R4 Recycling/reclamation of metals and metal compounds"
"543","EA","EX222016112","Steel","L","Oatley Resources Ltd","07924593","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R4 Recycling/reclamation of metals and metal compounds"
"544","EA","EX222020144","Steel","S","OM Synergies Ltd","8786463","Active","20/06/2022","20/06/2022","Accredited Exporters","146 Hagley Road BIRMINGHAM West Midlands B16 9NX","R4 Recycling/reclamation of metals and metal compounds"
"545","EA","EX222020224","Steel","L","Plan B Management Solutions Ltd","05873377","Active","01/01/2022","01/01/2022","Accredited Exporters","Gilmarde House BANBURY Oxfordshire OX16 9AB","R4 Recycling/reclamation of metals and metal compounds"
"546","EA","EX222020118","Steel","L","Promet (Metals & Trading) Ltd","09287181","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 34-39 East Industrial Estate DINNINGTON S25 3AF","R4 Recycling/reclamation of metals and metal compounds"
"547","EA","EX22199923","Steel","L","S Norton & Co Ltd","1859428","Active","01/01/2022","01/01/2022","Accredited Exporters","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"548","EA","EX222010152","Steel","L","Sackers Limited","01526052","Active","01/01/2022","01/01/2022","Accredited Exporters","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"549","EA","EX222019134","Steel","S","Sam Magnet UK Ltd","07131840","Active","01/01/2022","01/01/2022","Accredited Exporters","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R4 Recycling/reclamation of metals and metal compounds"
"550","EA","EX222016114","Steel","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2022","01/01/2022","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R4 Recycling/reclamation of metals and metal compounds"
"551","EA","EX222013160","Steel","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2022","01/01/2022","Accredited Exporters","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"552","EA","EX22199913","Steel","L","Unimetals Recycling (UK) Limited","3242331","Active","01/01/2022","01/01/2022","Accredited Exporters","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"553","EA","EX222021122","Steel","L","Vipa Lausanne SA","00866521","Active","01/01/2022","01/01/2022","Accredited Exporters","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R4 Recycling/reclamation of metals and metal compounds"
"554","EA","EX222009106","Steel","L","Viridor Resource Management Ltd","3649069","Active","01/01/2022","01/01/2022","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"555","NRW","WX222015704","Steel","L","Reddy Pai Metals Limited","07858597","Active","19/10/2022","19/10/2022","Accredited Exporters","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"556","NIEA","NX222005145","Steel","L","Clearway Ltd","NI 14852","Active","01/01/2022","01/01/2022","Accredited Exporters","East Twin Road BELFAST BT3 9EN","R4 Recycling/reclamation of metals and metal compounds"
"557","NIEA","NX222009105","Steel","L","Re-Gen Limited","NI 44110","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"558","NIEA","NX222006150","Steel","L","T-Met Ltd","NI 36781","Active","01/01/2022","01/01/2022","Accredited Exporters","84 Armagh Road DUNGANNON Tyrone BT71 7JA","R4 Recycling/reclamation of metals and metal compounds"
"559","SEPA","SX222020104","Steel","L","Amasha Ltd","SC367147","Active","01/01/2022","01/01/2022","Accredited Exporters","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R4 Recycling/reclamation of metals and metal compounds"
"560","SEPA","SX222020107","Steel","S","Dalton Group Limited","SC088385","Cancelled","01/01/2022","15/03/2023","Accredited Exporters","15 Youngs Rd BROXBURN West Lothian EH52 5LY","R4 Recycling/reclamation of metals and metal compounds"
"561","SEPA","SX2219990008","Steel","L","John R Adam & Sons Limited","SC030140","Active","01/01/2022","01/01/2022","Accredited Exporters","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"562","SEPA","SX2220050013","Steel","L","Robertson Metals Recycling Limited","SC105027","Active","01/01/2022","01/01/2022","Accredited Exporters","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"563","NIEA","NX222018108","Wood","L","RecyCo","NI049526","Active","01/01/2022","01/01/2022","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
