year,source,target,material,value,data_source_id,product
2015,Non-consumer,Non-consumer - PTT,Other,0,0047_0038,Packaging
2015,Non-consumer,Non-consumer - PTT,PE,7667.514843087362,0047_0038,Packaging
2015,Non-consumer,Non-consumer - PTT,PET,13418.150975402885,0047_0038,Packaging
2015,Non-consumer,Non-consumer - PTT,PP,73799.83036471586,0047_0038,Packaging
2015,Non-consumer,Non-consumer - PTT,PS,23960.983884648005,0047_0038,Packaging
2015,Non-consumer,Non-consumer - PTT,PVC,0,0047_0038,Packaging
2016,Consumer,Consumer - Bottle,HDPE,256861.74724342665,0047_0038,Packaging
2016,Consumer,Consumer - Bottle,LDPE,0,0047_0038,Packaging
2016,Consumer,Consumer - Bottle,Other,0,0047_0038,Packaging
2016,Consumer,Consumer - Bottle,PE,958.4393553859203,0047_0038,Packaging
2016,Consumer,Consumer - Bottle,PET,332578.45631891437,0047_0038,Packaging
2016,Consumer,Consumer - Bottle,PP,16293.469041560646,0047_0038,Packaging
2016,Consumer,Consumer - Bottle,PS,0,0047_0038,Packaging
2016,Consumer,Consumer - Bottle,PVC,0,0047_0038,Packaging
2016,Consumer,Consumer - Film,HDPE,85301.1026293469,0047_0038,Packaging
2016,Consumer,Consumer - Film,LDPE,114054.28329092452,0047_0038,Packaging
2016,Consumer,Consumer - Film,Other,16293.469041560646,0047_0038,Packaging
2016,Consumer,Consumer - Film,PE,20127.226463104325,0047_0038,Packaging
2016,Consumer,Consumer - Film,PET,26836.30195080577,0047_0038,Packaging
2016,Consumer,Consumer - Film,PP,105428.32909245123,0047_0038,Packaging
2016,Consumer,Consumer - Film,PS,1916.8787107718406,0047_0038,Packaging
2016,Consumer,Consumer - Film,PVC,8625.954198473282,0047_0038,Packaging
2016,Consumer,Consumer - Other,HDPE,52714.16454622561,0047_0038,Packaging
2016,Consumer,Consumer - Other,LDPE,22044.105173876167,0047_0038,Packaging
2016,Consumer,Consumer - Other,Other,0,0047_0038,Packaging
2016,Consumer,Consumer - Other,PE,958.4393553859203,0047_0038,Packaging
2016,Consumer,Consumer - Other,PET,38337.574215436805,0047_0038,Packaging
2016,Consumer,Consumer - Other,PP,72841.39100932993,0047_0038,Packaging
2016,Consumer,Consumer - Other,PS,2875.318066157761,0047_0038,Packaging
2016,Consumer,Consumer - Other,PVC,1916.8787107718406,0047_0038,Packaging
2016,Consumer,Consumer - PTT,HDPE,8625.954198473282,0047_0038,Packaging
2016,Consumer,Consumer - PTT,LDPE,958.4393553859203,0047_0038,Packaging
2016,Consumer,Consumer - PTT,Other,1916.8787107718406,0047_0038,Packaging
2016,Consumer,Consumer - PTT,PE,3833.757421543681,0047_0038,Packaging
2016,Consumer,Consumer - PTT,PET,148558.10008481765,0047_0038,Packaging
2016,Consumer,Consumer - PTT,PP,81467.34520780323,0047_0038,Packaging
2016,Consumer,Consumer - PTT,PS,30670.05937234945,0047_0038,Packaging
2016,Consumer,Consumer - PTT,PVC,12459.711620016964,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Bottle,HDPE,207981.3401187447,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Bottle,LDPE,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Bottle,Other,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Bottle,PE,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Bottle,PET,91051.73876166242,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Bottle,PP,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Bottle,PS,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Bottle,PVC,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Film,HDPE,8625.954198473282,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Film,LDPE,234817.64206955046,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Film,Other,1916.8787107718406,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Film,PE,78592.02714164546,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Film,PET,2875.318066157761,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Film,PP,22044.105173876167,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Film,PS,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Film,PVC,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Other,HDPE,6709.075487701442,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Other,LDPE,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Other,Other,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Other,PE,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Other,PET,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Other,PP,2875.318066157761,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Other,PS,958.4393553859203,0047_0038,Packaging
2016,Non-consumer,Non-consumer - Other,PVC,958.4393553859203,0047_0038,Packaging
2016,Non-consumer,Non-consumer - PTT,HDPE,16293.469041560646,0047_0038,Packaging
2016,Non-consumer,Non-consumer - PTT,LDPE,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - PTT,Other,0,0047_0038,Packaging
2016,Non-consumer,Non-consumer - PTT,PE,7667.514843087362,0047_0038,Packaging
2016,Non-consumer,Non-consumer - PTT,PET,13418.150975402885,0047_0038,Packaging
2016,Non-consumer,Non-consumer - PTT,PP,73799.83036471586,0047_0038,Packaging
2016,Non-consumer,Non-consumer - PTT,PS,23960.983884648005,0047_0038,Packaging
2016,Non-consumer,Non-consumer - PTT,PVC,0,0047_0038,Packaging
2017,Consumer,Consumer - Bottle,HDPE,256861.74724342665,0047_0038,Packaging
2017,Consumer,Consumer - Bottle,LDPE,0,0047_0038,Packaging
2017,Consumer,Consumer - Bottle,Other,0,0047_0038,Packaging
2017,Consumer,Consumer - Bottle,PE,958.4393553859203,0047_0038,Packaging
2017,Consumer,Consumer - Bottle,PET,332578.45631891437,0047_0038,Packaging
2017,Consumer,Consumer - Bottle,PP,16293.469041560646,0047_0038,Packaging
2017,Consumer,Consumer - Bottle,PS,0,0047_0038,Packaging
2017,Consumer,Consumer - Bottle,PVC,0,0047_0038,Packaging
2017,Consumer,Consumer - Film,HDPE,85301.1026293469,0047_0038,Packaging
2017,Consumer,Consumer - Film,LDPE,114054.28329092452,0047_0038,Packaging
2017,Consumer,Consumer - Film,Other,16293.469041560646,0047_0038,Packaging
2017,Consumer,Consumer - Film,PE,20127.226463104325,0047_0038,Packaging
2017,Consumer,Consumer - Film,PET,26836.30195080577,0047_0038,Packaging
2017,Consumer,Consumer - Film,PP,105428.32909245123,0047_0038,Packaging
2017,Consumer,Consumer - Film,PS,1916.8787107718406,0047_0038,Packaging
2017,Consumer,Consumer - Film,PVC,8625.954198473282,0047_0038,Packaging
2017,Consumer,Consumer - Other,HDPE,52714.16454622561,0047_0038,Packaging
2017,Consumer,Consumer - Other,LDPE,22044.105173876167,0047_0038,Packaging
2017,Consumer,Consumer - Other,Other,0,0047_0038,Packaging
2017,Consumer,Consumer - Other,PE,958.4393553859203,0047_0038,Packaging
2017,Consumer,Consumer - Other,PET,38337.574215436805,0047_0038,Packaging
2017,Consumer,Consumer - Other,PP,72841.39100932993,0047_0038,Packaging
2017,Consumer,Consumer - Other,PS,2875.318066157761,0047_0038,Packaging
2017,Consumer,Consumer - Other,PVC,1916.8787107718406,0047_0038,Packaging
2017,Consumer,Consumer - PTT,HDPE,8625.954198473282,0047_0038,Packaging
2017,Consumer,Consumer - PTT,LDPE,958.4393553859203,0047_0038,Packaging
2017,Consumer,Consumer - PTT,Other,1916.8787107718406,0047_0038,Packaging
2017,Consumer,Consumer - PTT,PE,3833.757421543681,0047_0038,Packaging
2017,Consumer,Consumer - PTT,PET,148558.10008481765,0047_0038,Packaging
2017,Consumer,Consumer - PTT,PP,81467.34520780323,0047_0038,Packaging
2017,Consumer,Consumer - PTT,PS,30670.05937234945,0047_0038,Packaging
2017,Consumer,Consumer - PTT,PVC,12459.711620016964,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Bottle,HDPE,207981.3401187447,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Bottle,LDPE,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Bottle,Other,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Bottle,PE,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Bottle,PET,91051.73876166242,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Bottle,PP,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Bottle,PS,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Bottle,PVC,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Film,HDPE,8625.954198473282,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Film,LDPE,234817.64206955046,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Film,Other,1916.8787107718406,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Film,PE,78592.02714164546,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Film,PET,2875.318066157761,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Film,PP,22044.105173876167,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Film,PS,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Film,PVC,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Other,HDPE,6709.075487701442,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Other,LDPE,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Other,Other,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Other,PE,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Other,PET,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Other,PP,2875.318066157761,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Other,PS,958.4393553859203,0047_0038,Packaging
2017,Non-consumer,Non-consumer - Other,PVC,958.4393553859203,0047_0038,Packaging
2017,Non-consumer,Non-consumer - PTT,HDPE,16293.469041560646,0047_0038,Packaging
2017,Non-consumer,Non-consumer - PTT,LDPE,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - PTT,Other,0,0047_0038,Packaging
2017,Non-consumer,Non-consumer - PTT,PE,7667.514843087362,0047_0038,Packaging
2017,Non-consumer,Non-consumer - PTT,PET,13418.150975402885,0047_0038,Packaging
2017,Non-consumer,Non-consumer - PTT,PP,73799.83036471586,0047_0038,Packaging
2017,Non-consumer,Non-consumer - PTT,PS,23960.983884648005,0047_0038,Packaging
2017,Non-consumer,Non-consumer - PTT,PVC,0,0047_0038,Packaging
2018,Consumer,Consumer - Bottle,HDPE,275433.06069737405,0047_0038,Packaging
2018,Consumer,Consumer - Bottle,LDPE,0,0047_0038,Packaging
2018,Consumer,Consumer - Bottle,Other,508.17907877744295,0047_0038,Packaging
2018,Consumer,Consumer - Bottle,PE,1524.5372363323288,0047_0038,Packaging
2018,Consumer,Consumer - Bottle,PET,353184.45975032286,0047_0038,Packaging
2018,Consumer,Consumer - Bottle,PP,17278.08867843306,0047_0038,Packaging
2018,Consumer,Consumer - Bottle,PS,0,0047_0038,Packaging
2018,Consumer,Consumer - Bottle,PVC,0,0047_0038,Packaging
2018,Consumer,Consumer - Film,HDPE,53358.80327163151,0047_0038,Packaging
2018,Consumer,Consumer - Film,LDPE,112815.75548859235,0047_0038,Packaging
2018,Consumer,Consumer - Film,Other,32015.281962978905,0047_0038,Packaging
2018,Consumer,Consumer - Film,PE,19310.80499354283,0047_0038,Packaging
2018,Consumer,Consumer - Film,PET,36080.71459319845,0047_0038,Packaging
2018,Consumer,Consumer - Film,PP,96554.02496771417,0047_0038,Packaging
2018,Consumer,Consumer - Film,PS,3049.0744726646576,0047_0038,Packaging
2018,Consumer,Consumer - Film,PVC,6098.148945329315,0047_0038,Packaging
2018,Consumer,Consumer - Other,HDPE,49801.5497201894,0047_0038,Packaging
2018,Consumer,Consumer - Other,LDPE,22359.87946620749,0047_0038,Packaging
2018,Consumer,Consumer - Other,Other,1016.3581575548859,0047_0038,Packaging
2018,Consumer,Consumer - Other,PE,2032.7163151097718,0047_0038,Packaging
2018,Consumer,Consumer - Other,PET,42687.04261730521,0047_0038,Packaging
2018,Consumer,Consumer - Other,PP,77751.39905294878,0047_0038,Packaging
2018,Consumer,Consumer - Other,PS,2540.895393887215,0047_0038,Packaging
2018,Consumer,Consumer - Other,PVC,1524.5372363323288,0047_0038,Packaging
2018,Consumer,Consumer - PTT,HDPE,7114.507102884201,0047_0038,Packaging
2018,Consumer,Consumer - PTT,LDPE,508.17907877744295,0047_0038,Packaging
2018,Consumer,Consumer - PTT,Other,3049.0744726646576,0047_0038,Packaging
2018,Consumer,Consumer - PTT,PE,3557.2535514421006,0047_0038,Packaging
2018,Consumer,Consumer - PTT,PET,162109.1261300043,0047_0038,Packaging
2018,Consumer,Consumer - PTT,PP,89947.69694360741,0047_0038,Packaging
2018,Consumer,Consumer - PTT,PS,30490.74472664658,0047_0038,Packaging
2018,Consumer,Consumer - PTT,PVC,8130.865260439087,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Bottle,HDPE,231221.48084373656,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Bottle,LDPE,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Bottle,Other,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Bottle,PE,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Bottle,PET,98586.74128282393,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Bottle,PP,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Bottle,PS,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Bottle,PVC,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Film,HDPE,8639.04433921653,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Film,LDPE,240368.7042617305,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Film,Other,4065.4326302195436,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Film,PE,87914.98062849764,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Film,PET,2032.7163151097718,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Film,PP,21851.700387430046,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Film,PS,508.17907877744295,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Film,PVC,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Other,HDPE,7114.507102884201,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Other,LDPE,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Other,Other,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Other,PE,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Other,PET,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Other,PP,3049.0744726646576,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Other,PS,508.17907877744295,0047_0038,Packaging
2018,Non-consumer,Non-consumer - Other,PVC,508.17907877744295,0047_0038,Packaging
2018,Non-consumer,Non-consumer - PTT,HDPE,25408.95393887215,0047_0038,Packaging
2018,Non-consumer,Non-consumer - PTT,LDPE,508.17907877744295,0047_0038,Packaging
2018,Non-consumer,Non-consumer - PTT,Other,0,0047_0038,Packaging
2018,Non-consumer,Non-consumer - PTT,PE,4573.611708996987,0047_0038,Packaging
2018,Non-consumer,Non-consumer - PTT,PET,12704.476969436075,0047_0038,Packaging
2018,Non-consumer,Non-consumer - PTT,PP,74702.32458028411,0047_0038,Packaging
2018,Non-consumer,Non-consumer - PTT,PS,24392.59578131726,0047_0038,Packaging
2018,Non-consumer,Non-consumer - PTT,PVC,508.17907877744295,0047_0038,Packaging
2019,Consumer,Consumer - Bottle,HDPE,296034.965034965,0047_0038,Packaging
2019,Consumer,Consumer - Bottle,LDPE,0,0047_0038,Packaging
2019,Consumer,Consumer - Bottle,Other,1080.4195804195804,0047_0038,Packaging
2019,Consumer,Consumer - Bottle,PE,2160.8391608391607,0047_0038,Packaging
2019,Consumer,Consumer - Bottle,PET,375986.013986014,0047_0038,Packaging
2019,Consumer,Consumer - Bottle,PP,18367.132867132867,0047_0038,Packaging
2019,Consumer,Consumer - Bottle,PS,0,0047_0038,Packaging
2019,Consumer,Consumer - Bottle,PVC,0,0047_0038,Packaging
2019,Consumer,Consumer - Film,HDPE,17286.713286713286,0047_0038,Packaging
2019,Consumer,Consumer - Film,LDPE,111283.21678321679,0047_0038,Packaging
2019,Consumer,Consumer - Film,Other,49699.3006993007,0047_0038,Packaging
2019,Consumer,Consumer - Film,PE,18367.132867132867,0047_0038,Packaging
2019,Consumer,Consumer - Film,PET,46458.041958041955,0047_0038,Packaging
2019,Consumer,Consumer - Film,PP,86433.56643356643,0047_0038,Packaging
2019,Consumer,Consumer - Film,PS,4321.6783216783215,0047_0038,Packaging
2019,Consumer,Consumer - Film,PVC,3241.2587412587413,0047_0038,Packaging
2019,Consumer,Consumer - Other,HDPE,46458.041958041955,0047_0038,Packaging
2019,Consumer,Consumer - Other,LDPE,22688.81118881119,0047_0038,Packaging
2019,Consumer,Consumer - Other,Other,2160.8391608391607,0047_0038,Packaging
2019,Consumer,Consumer - Other,PE,3241.2587412587413,0047_0038,Packaging
2019,Consumer,Consumer - Other,PET,47538.46153846154,0047_0038,Packaging
2019,Consumer,Consumer - Other,PP,83192.30769230769,0047_0038,Packaging
2019,Consumer,Consumer - Other,PS,2160.8391608391607,0047_0038,Packaging
2019,Consumer,Consumer - Other,PVC,1080.4195804195804,0047_0038,Packaging
2019,Consumer,Consumer - PTT,HDPE,5402.097902097902,0047_0038,Packaging
2019,Consumer,Consumer - PTT,LDPE,0,0047_0038,Packaging
2019,Consumer,Consumer - PTT,Other,4321.6783216783215,0047_0038,Packaging
2019,Consumer,Consumer - PTT,PE,3241.2587412587413,0047_0038,Packaging
2019,Consumer,Consumer - PTT,PET,177188.8111888112,0047_0038,Packaging
2019,Consumer,Consumer - PTT,PP,99398.6013986014,0047_0038,Packaging
2019,Consumer,Consumer - PTT,PS,30251.748251748253,0047_0038,Packaging
2019,Consumer,Consumer - PTT,PVC,3241.2587412587413,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Bottle,HDPE,257139.86013986016,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Bottle,LDPE,0,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Bottle,Other,0,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Bottle,PE,0,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Bottle,PET,106961.53846153845,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Bottle,PP,0,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Bottle,PS,0,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Bottle,PVC,0,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Film,HDPE,8643.356643356643,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Film,LDPE,246335.66433566433,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Film,Other,6482.517482517483,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Film,PE,98318.18181818182,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Film,PET,1080.4195804195804,0047_0038,Packaging
2019,Non-consumer,Non-consumer - Film,PP,21608.39160839161,0047_0038,Packaging
